STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/6/2020,0,84,94,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/7/2020,0,84,93,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/8/2020,0,83,90,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/9/2020,0,83,92,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/10/2020,0,85,91,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/11/2020,0,86,91,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/12/2020,0,84,90,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/13/2020,0,82,90,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/14/2020,0,81,90,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/15/2020,0,81,90,68
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/16/2020,0,83,92,68
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/17/2020,0,84,90,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/18/2020,0.02,86,94,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/19/2020,0,84,96,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/20/2020,0.06,84,94,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/21/2020,0,84,93,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/22/2020,0.65,80,86,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/23/2020,0.15,83,90,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/24/2020,0,88,93,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/25/2020,0,86,92,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/26/2020,0,83,,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/27/2020,0,83,,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/28/2020,0,82,92,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/29/2020,0,83,92,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/30/2020,0,82,93,68
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/31/2020,0,87,93,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/1/2020,0,82,92,67
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/2/2020,0,82,94,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/3/2020,0,82,94,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/4/2020,0,83,91,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/5/2020,0,83,95,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/6/2020,0,82,93,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/7/2020,0,81,93,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/8/2020,0,82,96,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/9/2020,0,82,96,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/10/2020,0,81,93,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/11/2020,0,84,94,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/12/2020,0,83,92,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/13/2020,0,83,91,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/14/2020,0,84,94,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/15/2020,0,86,98,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/16/2020,0,85,99,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/17/2020,0,83,96,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/18/2020,0,82,93,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/19/2020,0,82,94,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/20/2020,0,85,96,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/21/2020,0,84,,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/22/2020,0.02,83,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/23/2020,0,84,94,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/24/2020,0,84,96,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/25/2020,0,86,96,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/26/2020,0,85,98,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/27/2020,0,85,96,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/28/2020,0,82,93,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/29/2020,0,83,,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/1/2020,0,86,97,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/2/2020,0,85,99,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/3/2020,0,84,,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/4/2020,0,84,99,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/5/2020,0,85,,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/6/2020,0,85,96,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/7/2020,0.59,84,96,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/8/2020,0,85,96,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/9/2020,0,87,99,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/10/2020,0,87,99,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/11/2020,0,83,,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/12/2020,0,86,98,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/13/2020,0,79,,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/14/2020,0,81,,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/15/2020,0,86,98,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/16/2020,0,86,,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/17/2020,0,84,98,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/18/2020,0,87,,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/19/2020,0,86,98,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/20/2020,0,85,,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/21/2020,0.31,85,98,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/22/2020,0,85,98,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/23/2020,0.39,85,98,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/24/2020,0,86,98,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/25/2020,0,87,,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/26/2020,0,83,98,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/27/2020,0,80,,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/28/2020,0,87,99,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/29/2020,0,87,99,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/30/2020,0.44,85,98,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/31/2020,0.34,85,97,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/1/2020,0,85,98,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/2/2020,0,86,101,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/3/2020,0,87,100,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/4/2020,0,82,95,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/5/2020,1.09,85,95,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/6/2020,0,87,98,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/7/2020,0,86,97,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/8/2020,0,86,97,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/9/2020,0.07,83,96,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/10/2020,0,82,,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/11/2020,2.43,84,,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/12/2020,0,83,96,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/13/2020,1.04,82,96,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/14/2020,0.1,79,95,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/15/2020,2.12,80,95,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/16/2020,0.94,83,,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/17/2020,0,82,95,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/18/2020,3.45,82,95,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/19/2020,0,84,95,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/20/2020,0.09,86,,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/21/2020,0.06,86,96,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/22/2020,0,83,91,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/23/2020,0.79,83,,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/24/2020,3.02,82,90,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/25/2020,0,85,94,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/26/2020,0,84,,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/27/2020,0.39,87,95,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/28/2020,0,85,94,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/29/2020,0.01,86,93,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/30/2020,0,84,96,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/1/2020,1.15,81,90,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/2/2020,0.08,87,95,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/3/2020,0,85,96,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/4/2020,0.2,85,92,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/5/2020,0,83,94,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/6/2020,1.26,81,91,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/7/2020,0.13,83,94,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/8/2020,1.08,84,93,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/9/2020,0.03,83,95,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/10/2020,2.09,82,94,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/11/2020,1.08,82,88,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/12/2020,0.16,84,93,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/13/2020,0,84,93,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/14/2020,0.02,86,94,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/15/2020,0.76,81,90,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/16/2020,3.54,83,88,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/17/2020,0,85,91,79
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/18/2020,1.47,83,88,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/19/2020,0.12,83,84,79
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/20/2020,0,85,90,79
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/21/2020,0.04,81,86,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/22/2020,1.76,83,88,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/23/2020,0,85,92,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/24/2020,0.02,85,92,80
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/25/2020,0,85,90,79
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/26/2020,0,85,91,80
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/27/2020,0,83,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/28/2020,0,85,92,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/29/2020,0.05,83,90,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/30/2020,0,85,92,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/31/2020,0,86,92,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/1/2020,0,85,93,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/2/2020,0,85,92,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/3/2020,0,85,93,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/4/2020,0,85,94,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/5/2020,0.01,85,92,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/6/2020,1.64,78,82,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/7/2020,0.76,80,89,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/8/2020,0.15,83,87,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/9/2020,0.04,85,90,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/10/2020,0.15,83,89,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/11/2020,0.17,80,85,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/12/2020,0.34,82,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/13/2020,0.05,84,92,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/14/2020,0,84,90,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/15/2020,0,85,91,79
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/16/2020,0.02,84,90,79
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/17/2020,0,83,89,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/18/2020,0.02,85,91,79
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/19/2020,0,85,91,79
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/20/2020,0,84,91,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/21/2020,0,82,85,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/22/2020,0.03,83,90,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/23/2020,0,83,90,79
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/24/2020,0,84,91,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/25/2020,0.01,82,90,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/26/2020,0.13,80,87,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/27/2020,0.09,83,92,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/28/2020,0.06,83,91,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/29/2020,0.01,83,91,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,6/30/2020,0.02,84,,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/1/2020,0,84,92,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/2/2020,0,84,90,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/3/2020,0.1,82,87,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/4/2020,0,83,90,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/5/2020,0,85,93,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/6/2020,0,84,92,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/7/2020,0,85,93,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/8/2020,0,84,,79
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/9/2020,0,82,94,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/10/2020,0.66,80,86,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/11/2020,1.34,82,89,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/12/2020,0,83,91,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/13/2020,0,83,89,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/14/2020,0.01,84,91,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/15/2020,0.01,83,90,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/16/2020,0.01,81,89,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/17/2020,0.08,82,91,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/18/2020,0,81,93,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/19/2020,0.03,80,91,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/20/2020,0.62,78,,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/21/2020,0.07,83,90,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/22/2020,0,81,91,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/23/2020,0,81,91,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/24/2020,0.07,81,89,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/25/2020,0,82,88,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/26/2020,0,81,86,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/27/2020,0.01,82,,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/28/2020,0.02,79,84,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/29/2020,1,79,84,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/30/2020,0.6,81,88,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,7/31/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/1/2020,0.07,82,88,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/2/2020,1.03,80,87,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/3/2020,0.03,81,85,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/4/2020,0,81,87,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/5/2020,0.26,82,87,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/6/2020,0.76,78,85,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/7/2020,0.84,80,85,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/8/2020,0.13,80,85,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/9/2020,0.2,80,86,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/10/2020,0,81,87,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/11/2020,0.02,82,88,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/12/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/13/2020,0,82,89,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/14/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/15/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/16/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/17/2020,0,83,,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/18/2020,0,83,92,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/19/2020,0,83,92,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/20/2020,0,83,91,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/21/2020,0,83,93,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/22/2020,0,84,93,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/23/2020,0,84,93,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/24/2020,0,84,94,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/25/2020,0,84,94,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/26/2020,0,84,93,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/27/2020,0,84,93,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/28/2020,0,84,93,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/29/2020,0,84,93,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/30/2020,0,84,94,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,8/31/2020,0,84,93,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/1/2020,0,81,88,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/2/2020,0.93,78,81,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/3/2020,0.56,80,87,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/4/2020,0,83,91,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/5/2020,0,81,89,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/6/2020,0.13,75,86,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/7/2020,0.43,81,87,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/8/2020,0,82,90,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/9/2020,0,78,,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/10/2020,0.37,80,86,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/11/2020,0.17,81,,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/12/2020,0.05,80,84,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/13/2020,0.1,81,87,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/14/2020,0,80,86,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/15/2020,0.13,82,87,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/16/2020,0.01,83,89,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/17/2020,0.04,81,88,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/18/2020,0.42,80,87,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/19/2020,0.14,80,86,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/20/2020,1.26,79,85,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/21/2020,0.71,79,87,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/22/2020,0.11,77,83,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/23/2020,0.77,81,87,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/24/2020,0.01,81,87,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/25/2020,0.06,79,84,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/26/2020,0.03,81,89,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/27/2020,0.01,83,91,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/28/2020,0.11,79,86,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/29/2020,1.64,78,85,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/30/2020,1.3,77,85,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/1/2020,0.23,81,87,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/2/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/3/2020,0,81,90,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/4/2020,0,81,89,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/5/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/6/2020,0,82,92,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/7/2020,0,81,87,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/8/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/9/2020,0,80,87,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/10/2020,0.11,81,89,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/11/2020,0.39,79,85,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/12/2020,0.03,81,88,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/13/2020,0,82,89,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/14/2020,0.47,79,87,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/15/2020,0.74,79,87,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/16/2020,0.09,82,89,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/17/2020,0,81,89,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/18/2020,0,83,90,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/19/2020,0,83,,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/20/2020,0,82,89,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/21/2020,0.08,81,87,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/22/2020,0.15,82,89,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/23/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/24/2020,0.01,82,90,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/25/2020,0,83,91,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/26/2020,0,83,90,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/27/2020,0,83,91,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/28/2020,0,82,89,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/29/2020,0,80,91,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/30/2020,0.03,82,90,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/31/2020,0,83,91,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/1/2020,0,84,92,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/2/2020,0,83,91,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/3/2020,0,82,93,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/4/2020,0.22,80,92,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/5/2020,1.59,81,94,73
